Matrix Size,Custom Determinant Time (s),NumPy Determinant Time (s),Determinant Error,Custom Linear Time (s),NumPy Linear Time (s),Linear Solution L2 Error,Custom Eigen Time (s),NumPy Eigen Time (s),Eigenvalue Error,Eigenvector L2 Error,Custom Dominant Eigenvalue,NumPy Dominant Eigenvalue,RHS
253,0.23955019999993965,0.16039229999296367,nan,0.5168931999942288,0.16908029999467544,9.146194593673405e-11,0.2762658999999985,0.10848369999439456,9.094947017729282e-13,6.688748209352441e-16,1140.184760253454,1140.184760253455,"[4, 9, 7, 4, 2, 6, 6, 1, 3, 5, 6, 1, 0, 8, 5, 8, 9, 0, 1, 0, 3, 5, 6, 0, 2, 2, 6, 4, 2, 3, 8, 2, 7, 2, 0, 5, 0, 9, 2, 8, 8, 6, 0, 5, 0, 4, 5, 1, 1, 2, 8, 5, 2, 2, 9, 9, 9, 9, 4, 4, 5, 6, 5, 9, 8, 6, 9, 6, 5, 4, 3, 5, 8, 8, 2, 5, 3, 1, 9, 5, 0, 2, 8, 2, 2, 5, 6, 4, 9, 9, 0, 9, 9, 3, 0, 3, 9, 1, 9, 3, 7, 3, 0, 7, 9, 3, 2, 8, 7, 2, 9, 8, 8, 2, 3, 6, 4, 2, 0, 6, 9, 2, 4, 9, 0, 2, 2, 8, 4, 7, 7, 6, 4, 1, 3, 1, 5, 2, 6, 7, 9, 5, 3, 4, 6, 9, 4, 7, 3, 1, 6, 4, 4, 9, 8, 8, 4, 5, 8, 1, 5, 3, 8, 6, 9, 7, 2, 2, 1, 1, 3, 9, 6, 6, 3, 8, 0, 0, 7, 2, 8, 3, 8, 7, 8, 9, 6, 5, 4, 6, 9, 6, 3, 1, 4, 7, 3, 2, 4, 3, 6, 1, 9, 7, 5, 5, 5, 7, 4, 8, 2, 2, 9, 6, 7, 0, 9, 2, 4, 2, 0, 5, 3, 9, 8, 0, 0, 7, 0, 5, 5, 6, 2, 6, 2, 9, 2, 4, 0, 4, 3, 8, 6, 1, 0, 8, 6, 4, 3, 5, 3, 1, 9]"
254,0.2573880999989342,0.23036700001102872,nan,0.41608259998611175,0.15391470000031404,2.1032270329774609e-10,0.1991025999886915,0.0620401999913156,1.1368683772161603e-12,6.371325482411173e-16,1144.6029809791112,1144.6029809791123,"[5, 6, 2, 3, 2, 8, 9, 2, 3, 6, 0, 8, 5, 4, 3, 0, 5, 8, 2, 3, 3, 8, 6, 2, 3, 1, 5, 6, 4, 2, 3, 9, 6, 9, 4, 2, 4, 1, 3, 7, 2, 0, 4, 3, 3, 3, 0, 7, 1, 4, 5, 7, 6, 9, 3, 8, 1, 0, 4, 9, 6, 5, 3, 2, 3, 3, 8, 3, 9, 1, 8, 0, 9, 9, 8, 3, 2, 9, 9, 5, 0, 7, 5, 6, 9, 5, 9, 2, 1, 5, 3, 5, 9, 7, 7, 0, 0, 8, 8, 6, 2, 4, 5, 9, 0, 5, 9, 4, 9, 3, 5, 5, 9, 4, 4, 0, 0, 1, 3, 9, 2, 9, 9, 3, 1, 5, 7, 5, 7, 7, 8, 7, 7, 6, 4, 0, 2, 0, 2, 0, 4, 0, 7, 7, 0, 0, 5, 6, 8, 5, 3, 1, 2, 4, 4, 8, 2, 7, 7, 5, 8, 6, 0, 9, 1, 4, 9, 4, 8, 4, 7, 4, 6, 2, 6, 3, 7, 1, 7, 5, 8, 1, 4, 3, 2, 2, 3, 8, 6, 4, 5, 5, 1, 5, 5, 3, 3, 5, 3, 4, 7, 8, 4, 9, 7, 0, 5, 6, 0, 9, 2, 9, 2, 9, 8, 4, 7, 5, 3, 0, 8, 6, 5, 8, 1, 0, 8, 2, 0, 6, 5, 3, 9, 5, 3, 2, 2, 4, 5, 1, 9, 5, 8, 4, 3, 1, 2, 5, 2, 2, 6, 2, 7, 5]"
255,0.353108000010252,0.2200670000165701,nan,0.4315205999882892,0.14832999999634922,7.902800127850146e-11,0.23264090000884607,0.038821800000732765,6.821210263296962e-13,7.984855090040109e-16,1148.734015372462,1148.7340153724626,"[6, 8, 1, 4, 3, 2, 9, 8, 5, 2, 4, 7, 6, 0, 2, 4, 5, 7, 2, 0, 2, 4, 3, 4, 0, 7, 3, 3, 4, 4, 6, 5, 4, 8, 3, 6, 6, 1, 1, 8, 1, 0, 5, 1, 4, 3, 3, 4, 2, 4, 4, 2, 9, 8, 1, 2, 3, 7, 7, 2, 7, 8, 7, 3, 8, 7, 9, 1, 2, 2, 9, 9, 2, 3, 5, 1, 3, 3, 8, 9, 5, 3, 5, 8, 3, 1, 8, 3, 3, 6, 5, 5, 7, 9, 4, 6, 8, 9, 5, 4, 4, 7, 8, 6, 5, 2, 2, 5, 1, 4, 3, 7, 3, 5, 5, 0, 4, 9, 9, 7, 0, 7, 5, 5, 9, 5, 4, 2, 0, 6, 4, 9, 4, 6, 2, 0, 8, 0, 6, 8, 5, 6, 2, 9, 6, 6, 2, 7, 9, 3, 4, 0, 2, 5, 4, 3, 0, 8, 0, 7, 7, 0, 7, 1, 7, 8, 5, 5, 4, 2, 4, 0, 7, 8, 0, 2, 5, 4, 1, 7, 6, 7, 7, 4, 3, 6, 9, 5, 9, 9, 3, 0, 8, 2, 3, 7, 2, 9, 6, 1, 7, 6, 2, 7, 7, 2, 6, 8, 2, 6, 8, 8, 9, 6, 6, 4, 1, 9, 6, 9, 7, 6, 8, 7, 0, 2, 2, 9, 7, 3, 2, 2, 5, 9, 9, 9, 2, 9, 7, 7, 4, 1, 9, 1, 2, 5, 3, 5, 9, 3, 3, 0, 0, 3, 4]"
256,0.22388020000653341,0.22639960001106374,nan,0.3453143000078853,0.1669279999914579,5.001271959430357e-10,0.20413179998286068,0.05786269999225624,4.547473508864641e-13,6.175225736672893e-16,1151.4579349970668,1151.4579349970672,"[5, 9, 0, 8, 1, 2, 5, 7, 4, 8, 4, 7, 2, 8, 3, 0, 4, 3, 2, 1, 9, 7, 2, 7, 4, 3, 7, 3, 5, 1, 3, 4, 6, 3, 4, 6, 5, 1, 8, 8, 2, 6, 0, 5, 5, 1, 7, 6, 8, 8, 8, 5, 5, 3, 9, 8, 1, 1, 4, 8, 8, 3, 7, 3, 6, 6, 2, 1, 5, 0, 0, 9, 5, 9, 6, 4, 8, 3, 1, 3, 9, 5, 5, 5, 1, 2, 3, 7, 1, 2, 4, 3, 2, 2, 8, 0, 0, 5, 1, 4, 8, 4, 6, 4, 9, 7, 4, 8, 0, 9, 6, 9, 4, 0, 7, 0, 1, 2, 9, 1, 1, 3, 4, 7, 0, 0, 4, 2, 1, 6, 9, 9, 4, 0, 0, 3, 2, 5, 0, 9, 8, 0, 8, 9, 6, 7, 4, 0, 8, 5, 9, 7, 4, 8, 6, 2, 7, 0, 3, 7, 4, 8, 1, 1, 1, 9, 1, 1, 7, 3, 5, 9, 1, 0, 9, 6, 4, 7, 2, 3, 4, 7, 0, 5, 8, 9, 8, 8, 0, 7, 6, 4, 1, 5, 6, 6, 8, 0, 7, 0, 1, 7, 3, 5, 0, 4, 0, 8, 5, 7, 9, 7, 3, 3, 6, 1, 3, 1, 6, 1, 5, 0, 2, 4, 5, 6, 0, 0, 2, 8, 5, 7, 7, 9, 7, 0, 9, 4, 5, 2, 3, 8, 4, 5, 9, 8, 4, 0, 2, 8, 8, 3, 6, 7, 7, 1]"
257,0.24497959998552687,0.21833989999140613,nan,0.35836579999886453,0.16964370000641793,3.074242364692055e-10,0.20458590000635013,0.09016910000354983,2.2737367544323206e-13,7.794141727658947e-16,1156.3693812070248,1156.3693812070246,"[5, 1, 3, 2, 9, 1, 9, 0, 0, 5, 2, 4, 7, 1, 3, 0, 3, 5, 3, 6, 3, 5, 2, 9, 5, 7, 0, 6, 0, 3, 9, 1, 7, 2, 9, 3, 2, 2, 6, 9, 1, 9, 7, 1, 8, 9, 6, 1, 4, 6, 7, 3, 5, 1, 3, 0, 6, 3, 4, 0, 5, 1, 9, 9, 9, 0, 0, 4, 2, 2, 1, 3, 3, 2, 4, 0, 4, 1, 2, 2, 9, 2, 5, 0, 4, 5, 1, 2, 9, 3, 1, 3, 1, 9, 4, 2, 2, 1, 0, 4, 5, 2, 5, 0, 2, 3, 1, 9, 2, 8, 6, 4, 7, 5, 7, 3, 0, 1, 6, 2, 0, 8, 4, 6, 0, 1, 2, 9, 3, 9, 0, 6, 8, 2, 7, 1, 2, 4, 5, 0, 1, 5, 0, 8, 4, 1, 2, 3, 4, 4, 3, 4, 4, 6, 3, 3, 0, 0, 4, 2, 4, 8, 3, 5, 3, 9, 0, 5, 4, 6, 7, 4, 8, 7, 2, 7, 4, 4, 5, 4, 5, 7, 0, 1, 4, 6, 3, 7, 5, 6, 1, 6, 9, 3, 9, 9, 9, 0, 6, 9, 2, 4, 3, 6, 2, 8, 5, 8, 1, 4, 5, 7, 5, 4, 9, 9, 6, 3, 4, 5, 7, 2, 2, 8, 7, 8, 8, 0, 2, 1, 9, 0, 3, 5, 1, 9, 1, 3, 4, 0, 1, 9, 6, 2, 7, 5, 2, 4, 3, 4, 0, 5, 6, 1, 3, 4, 6]"
258,0.21922110000741668,0.22314370001549833,nan,0.344251800008351,0.1559823999996297,3.0381759216370705e-10,0.20734510000329465,0.0792391000140924,0.0,5.387370811621903e-16,1162.3135118333205,1162.3135118333205,"[4, 0, 4, 4, 8, 4, 3, 1, 7, 7, 5, 5, 0, 9, 1, 4, 0, 3, 4, 6, 8, 7, 8, 2, 1, 2, 4, 1, 6, 8, 5, 1, 6, 5, 5, 2, 0, 9, 7, 7, 0, 1, 9, 9, 9, 5, 6, 4, 1, 7, 1, 5, 1, 2, 8, 8, 8, 8, 9, 5, 7, 3, 0, 7, 9, 0, 6, 8, 2, 5, 8, 9, 7, 9, 7, 7, 4, 2, 4, 0, 2, 5, 7, 8, 0, 6, 2, 2, 3, 2, 4, 9, 5, 5, 2, 8, 3, 9, 2, 8, 2, 8, 8, 0, 8, 9, 0, 0, 2, 9, 7, 0, 4, 1, 4, 4, 4, 7, 1, 1, 8, 0, 2, 1, 3, 9, 4, 0, 8, 7, 9, 1, 8, 0, 8, 2, 6, 6, 5, 8, 9, 4, 7, 7, 0, 6, 3, 8, 3, 7, 7, 7, 2, 9, 0, 2, 6, 9, 0, 7, 9, 6, 1, 9, 9, 1, 4, 9, 3, 7, 8, 8, 8, 3, 6, 7, 4, 0, 6, 3, 2, 9, 9, 9, 9, 5, 4, 3, 3, 0, 0, 3, 6, 7, 1, 4, 0, 5, 3, 1, 5, 8, 4, 5, 6, 7, 7, 6, 5, 2, 6, 6, 2, 9, 1, 2, 5, 3, 9, 7, 2, 7, 2, 8, 0, 7, 7, 7, 5, 0, 3, 6, 9, 3, 6, 2, 9, 7, 2, 9, 7, 6, 9, 3, 0, 7, 3, 4, 6, 1, 2, 5, 9, 9, 0, 5, 5, 1]"
259,0.22226119998958893,0.2250052000163123,nan,0.34902730002067983,0.15901059997850098,9.858133325313016e-09,0.20518610000726767,0.19545210001524538,6.821210263296962e-13,6.527356677454253e-16,1164.7221939604888,1164.7221939604894,"[2, 9, 9, 8, 0, 9, 5, 4, 9, 6, 9, 6, 2, 8, 6, 0, 5, 9, 3, 1, 6, 0, 1, 0, 5, 2, 2, 9, 1, 9, 9, 9, 1, 6, 5, 6, 5, 3, 2, 1, 9, 1, 4, 9, 6, 6, 8, 1, 6, 0, 4, 2, 6, 2, 6, 8, 0, 8, 3, 1, 6, 7, 1, 5, 1, 6, 0, 6, 6, 8, 9, 3, 5, 2, 4, 7, 2, 3, 3, 2, 5, 4, 4, 6, 0, 1, 0, 5, 2, 0, 5, 5, 6, 1, 5, 2, 9, 4, 9, 7, 9, 9, 1, 4, 6, 1, 2, 0, 6, 7, 4, 2, 9, 3, 2, 5, 8, 4, 0, 7, 2, 4, 4, 2, 2, 1, 7, 7, 1, 2, 5, 5, 9, 3, 2, 9, 3, 3, 1, 3, 0, 5, 1, 0, 5, 6, 7, 5, 9, 9, 7, 8, 5, 6, 7, 3, 9, 1, 6, 2, 9, 5, 8, 5, 9, 2, 5, 7, 3, 0, 5, 0, 6, 1, 2, 2, 5, 6, 7, 3, 8, 1, 3, 9, 5, 1, 4, 8, 5, 1, 3, 3, 8, 6, 4, 0, 1, 3, 4, 5, 8, 3, 0, 0, 5, 5, 4, 2, 9, 3, 5, 1, 6, 1, 1, 6, 9, 4, 4, 3, 2, 2, 9, 5, 8, 2, 3, 3, 1, 8, 9, 4, 9, 6, 2, 8, 4, 9, 5, 7, 2, 8, 3, 5, 1, 9, 0, 4, 4, 5, 6, 9, 0, 2, 3, 4, 8, 3, 3]"
260,0.24257140001282096,0.22862429998349398,nan,0.46124949998920783,0.15297319999081083,4.812606763312486e-10,0.2285002999997232,0.34865369999897666,0.0,6.123549298994782e-16,1166.9944738956126,1166.9944738956126,"[9, 6, 7, 4, 4, 7, 5, 7, 0, 2, 4, 7, 0, 2, 5, 5, 7, 2, 2, 3, 4, 2, 5, 3, 4, 9, 9, 3, 8, 9, 9, 1, 9, 2, 5, 0, 9, 5, 9, 0, 9, 0, 3, 7, 5, 3, 5, 3, 5, 7, 5, 9, 7, 7, 9, 9, 6, 1, 7, 3, 9, 7, 0, 6, 0, 1, 8, 5, 2, 1, 8, 5, 6, 3, 7, 8, 3, 2, 4, 4, 1, 8, 9, 6, 0, 3, 0, 4, 4, 0, 8, 1, 3, 7, 9, 2, 1, 5, 6, 3, 2, 3, 9, 6, 2, 0, 5, 4, 6, 3, 6, 9, 0, 3, 5, 0, 7, 5, 1, 5, 5, 4, 5, 5, 4, 9, 3, 0, 1, 0, 1, 1, 1, 1, 4, 7, 9, 5, 4, 8, 8, 4, 2, 5, 3, 7, 9, 8, 3, 0, 7, 0, 3, 4, 7, 0, 3, 8, 0, 2, 0, 5, 6, 6, 0, 2, 4, 3, 7, 8, 8, 9, 9, 6, 1, 3, 1, 9, 5, 0, 6, 6, 3, 3, 8, 2, 0, 7, 4, 4, 3, 2, 9, 5, 2, 4, 8, 7, 7, 7, 7, 5, 0, 2, 6, 2, 6, 9, 5, 1, 8, 6, 9, 5, 1, 8, 1, 9, 4, 5, 0, 0, 0, 5, 6, 7, 9, 4, 0, 4, 4, 1, 8, 9, 9, 2, 3, 5, 6, 5, 5, 9, 8, 7, 7, 9, 7, 2, 2, 3, 0, 2, 4, 9, 3, 3, 1, 7, 9, 5]"
261,0.22850840000319295,0.21617080000578426,nan,0.3481827999930829,0.17052980000153184,4.421863783210409e-11,0.20394520001718774,0.08165180002106354,6.821210263296962e-13,9.506031400676578e-16,1179.7838023348934,1179.783802334894,"[1, 1, 9, 4, 8, 7, 6, 9, 0, 7, 4, 8, 0, 1, 1, 1, 5, 9, 3, 3, 2, 1, 7, 8, 1, 5, 3, 8, 8, 0, 9, 7, 9, 7, 0, 1, 4, 4, 2, 2, 4, 4, 9, 8, 5, 7, 3, 7, 2, 0, 7, 0, 1, 4, 0, 2, 3, 7, 3, 1, 2, 8, 2, 3, 1, 4, 9, 4, 4, 2, 7, 0, 1, 1, 0, 3, 5, 4, 2, 1, 8, 6, 5, 2, 2, 6, 7, 1, 6, 0, 9, 7, 0, 5, 8, 3, 2, 7, 3, 9, 0, 0, 3, 8, 2, 1, 9, 9, 7, 7, 6, 7, 2, 7, 9, 2, 3, 1, 5, 5, 8, 0, 6, 6, 1, 4, 1, 9, 4, 0, 7, 5, 2, 2, 9, 0, 2, 7, 3, 4, 9, 5, 4, 2, 7, 3, 9, 5, 5, 5, 8, 5, 2, 6, 7, 9, 0, 8, 1, 6, 9, 4, 0, 8, 0, 7, 4, 1, 5, 4, 6, 6, 9, 0, 1, 9, 6, 8, 1, 2, 9, 9, 7, 1, 3, 7, 8, 7, 5, 5, 0, 3, 8, 9, 2, 6, 3, 8, 0, 2, 1, 3, 2, 6, 1, 1, 7, 1, 7, 9, 0, 5, 7, 1, 7, 6, 9, 2, 2, 4, 7, 1, 8, 3, 7, 1, 0, 4, 8, 7, 1, 2, 8, 5, 3, 3, 1, 4, 1, 0, 6, 2, 2, 6, 4, 0, 0, 4, 4, 4, 1, 1, 1, 7, 4, 1, 9, 0, 6, 6, 6]"
262,0.23564319999422878,0.23951189999934286,nan,0.39646620000712574,0.11284280000836588,5.410513549975688e-10,0.25657919998047873,0.06470759998774156,2.0463630789890885e-12,7.679634738840001e-16,1174.7819597858525,1174.7819597858545,"[1, 1, 2, 6, 9, 5, 0, 8, 5, 7, 2, 0, 7, 2, 4, 7, 3, 2, 0, 7, 3, 1, 4, 4, 6, 9, 0, 1, 1, 6, 4, 6, 5, 4, 0, 4, 1, 0, 7, 1, 7, 5, 5, 5, 5, 3, 5, 4, 2, 3, 5, 9, 6, 2, 5, 0, 2, 4, 4, 0, 6, 9, 1, 5, 1, 6, 1, 5, 8, 6, 4, 1, 2, 9, 4, 9, 0, 5, 1, 4, 5, 3, 0, 5, 3, 8, 6, 9, 1, 9, 7, 9, 8, 0, 8, 5, 1, 9, 3, 9, 0, 7, 9, 5, 6, 6, 4, 0, 5, 3, 1, 7, 7, 7, 0, 4, 7, 1, 1, 3, 9, 4, 3, 0, 2, 9, 2, 9, 4, 0, 6, 7, 6, 7, 6, 6, 3, 6, 5, 6, 9, 5, 6, 5, 4, 1, 2, 2, 3, 4, 0, 6, 9, 4, 4, 7, 3, 9, 9, 4, 8, 0, 8, 5, 6, 8, 2, 4, 3, 1, 2, 3, 5, 0, 0, 9, 7, 1, 9, 5, 0, 8, 6, 0, 1, 5, 8, 9, 2, 0, 3, 4, 4, 5, 5, 5, 9, 2, 2, 8, 9, 0, 2, 6, 5, 6, 5, 7, 1, 3, 8, 1, 4, 0, 9, 4, 0, 5, 4, 7, 4, 2, 7, 0, 0, 7, 2, 8, 9, 3, 6, 2, 0, 7, 8, 2, 5, 6, 5, 9, 0, 3, 5, 1, 4, 6, 8, 1, 0, 8, 6, 6, 7, 0, 1, 0, 2, 4, 2, 7, 6, 6]"
263,0.23208509999676608,0.24344220000784844,nan,0.3568684999772813,0.143290000007255,1.5811173614492325e-09,0.20164840001962148,0.2579793000186328,9.094947017729282e-13,5.697503770305629e-16,1188.475864103988,1188.475864103989,"[1, 4, 4, 8, 2, 5, 4, 8, 9, 8, 9, 8, 3, 1, 6, 9, 4, 2, 3, 4, 3, 5, 2, 4, 1, 5, 6, 8, 0, 2, 5, 3, 3, 8, 6, 3, 0, 5, 3, 2, 9, 6, 0, 8, 4, 9, 3, 8, 1, 7, 9, 4, 5, 6, 6, 6, 8, 1, 1, 5, 9, 0, 5, 9, 5, 5, 4, 3, 1, 3, 1, 3, 4, 7, 9, 3, 0, 9, 3, 3, 0, 3, 0, 1, 0, 6, 0, 3, 7, 5, 6, 0, 4, 9, 0, 4, 2, 8, 2, 1, 2, 4, 1, 2, 3, 8, 5, 4, 6, 3, 0, 7, 2, 9, 0, 6, 1, 2, 6, 7, 5, 0, 6, 6, 0, 1, 5, 6, 1, 0, 1, 3, 4, 0, 6, 4, 7, 6, 1, 8, 2, 6, 5, 0, 9, 0, 7, 2, 0, 6, 1, 6, 1, 5, 9, 4, 8, 2, 9, 6, 8, 1, 3, 4, 2, 3, 3, 6, 1, 3, 0, 5, 9, 9, 4, 8, 4, 4, 8, 1, 0, 5, 6, 5, 8, 8, 7, 3, 1, 0, 6, 2, 2, 9, 8, 0, 2, 3, 1, 0, 2, 7, 9, 6, 2, 7, 1, 9, 1, 6, 8, 5, 0, 8, 4, 4, 4, 7, 6, 7, 9, 0, 4, 1, 2, 1, 8, 1, 1, 8, 0, 3, 1, 3, 5, 1, 7, 8, 5, 6, 8, 2, 0, 1, 4, 6, 8, 0, 1, 9, 8, 3, 5, 5, 1, 7, 9, 8, 2, 7, 6, 8, 7]"
264,0.2408894000109285,0.23039349997998215,nan,0.36316000000806525,0.16461639999761246,6.83027087148163e-10,0.20617339998716488,0.069221000012476,9.094947017729282e-13,8.631883613874853e-16,1185.16035119872,1185.160351198721,"[3, 4, 8, 7, 1, 2, 2, 1, 6, 5, 2, 6, 5, 1, 8, 4, 2, 4, 7, 0, 5, 9, 9, 3, 2, 5, 7, 6, 4, 0, 9, 1, 1, 4, 5, 4, 3, 2, 1, 1, 5, 7, 3, 5, 2, 4, 2, 6, 9, 6, 0, 5, 5, 8, 8, 2, 1, 2, 5, 8, 8, 7, 5, 0, 0, 3, 2, 6, 4, 7, 6, 8, 5, 4, 9, 4, 3, 8, 1, 9, 2, 0, 6, 9, 8, 7, 2, 4, 6, 0, 2, 0, 6, 4, 5, 3, 7, 0, 6, 8, 0, 4, 1, 3, 8, 3, 7, 4, 5, 2, 1, 8, 3, 2, 0, 1, 5, 5, 3, 6, 7, 3, 5, 7, 6, 9, 9, 0, 9, 1, 8, 5, 0, 6, 6, 9, 8, 2, 3, 1, 4, 5, 2, 0, 3, 8, 4, 2, 1, 7, 5, 9, 2, 6, 0, 9, 1, 6, 3, 7, 3, 0, 5, 2, 2, 5, 3, 6, 7, 8, 5, 0, 5, 2, 5, 4, 8, 8, 7, 7, 3, 8, 6, 1, 1, 9, 5, 3, 5, 2, 1, 5, 1, 4, 9, 6, 7, 4, 7, 8, 1, 9, 6, 4, 9, 8, 9, 6, 0, 4, 5, 1, 8, 0, 2, 6, 3, 3, 4, 9, 0, 7, 8, 1, 5, 6, 0, 2, 4, 4, 0, 3, 0, 8, 9, 1, 3, 4, 5, 1, 8, 3, 8, 5, 6, 7, 1, 2, 7, 0, 6, 2, 1, 0, 5, 0, 9, 5, 3, 2, 7, 7, 9, 6]"
265,0.23836089999531396,0.294706499989843,nan,0.37263850000454113,0.10605480000958778,5.333323838423445e-10,0.20692589998361655,0.06945700000505894,1.8189894035458565e-12,5.652537286686771e-16,1195.198572724449,1195.198572724447,"[8, 4, 5, 2, 0, 4, 5, 0, 3, 5, 7, 4, 5, 1, 8, 0, 5, 2, 5, 4, 9, 6, 7, 4, 8, 3, 3, 4, 6, 2, 4, 2, 5, 0, 5, 2, 6, 6, 4, 0, 0, 3, 3, 2, 3, 6, 8, 7, 8, 7, 1, 1, 3, 6, 6, 8, 3, 6, 3, 3, 5, 1, 4, 2, 3, 3, 1, 6, 3, 2, 9, 9, 3, 3, 3, 7, 2, 7, 6, 0, 0, 4, 5, 5, 4, 9, 5, 9, 3, 7, 9, 5, 1, 5, 9, 4, 0, 7, 8, 9, 3, 4, 5, 6, 5, 1, 0, 2, 2, 8, 2, 9, 9, 7, 4, 5, 4, 1, 9, 5, 6, 1, 8, 2, 0, 4, 3, 1, 7, 2, 4, 1, 5, 3, 6, 9, 2, 9, 5, 9, 3, 2, 7, 4, 1, 3, 1, 5, 4, 0, 0, 6, 1, 7, 3, 3, 5, 2, 0, 4, 4, 4, 3, 6, 3, 2, 9, 8, 9, 2, 4, 0, 1, 8, 2, 4, 0, 0, 4, 6, 0, 2, 0, 4, 9, 4, 3, 0, 4, 0, 1, 0, 0, 7, 1, 5, 2, 9, 4, 0, 7, 7, 6, 3, 0, 0, 4, 8, 5, 3, 0, 1, 5, 3, 5, 6, 4, 0, 8, 1, 6, 6, 1, 6, 6, 7, 0, 1, 5, 1, 4, 6, 8, 4, 9, 7, 9, 0, 0, 6, 4, 3, 5, 5, 7, 0, 4, 5, 3, 1, 8, 3, 1, 0, 1, 3, 2, 1, 9, 3, 3, 5, 5, 0, 5]"
266,0.24339540000073612,0.36195829999633133,nan,0.3759266999841202,0.10673459997633472,2.389591299282269e-10,0.2071709000156261,0.22199479999835603,2.2737367544323206e-13,7.319135290669996e-16,1196.9859971381538,1196.985997138154,"[1, 9, 0, 5, 9, 6, 0, 6, 8, 0, 8, 2, 9, 2, 5, 0, 8, 8, 5, 5, 2, 9, 3, 1, 3, 7, 0, 2, 8, 9, 5, 2, 2, 1, 6, 1, 1, 8, 6, 6, 9, 3, 6, 1, 5, 2, 9, 0, 8, 9, 1, 8, 9, 8, 7, 4, 1, 7, 8, 6, 6, 9, 3, 3, 3, 4, 1, 9, 2, 0, 9, 3, 6, 2, 7, 2, 1, 9, 9, 8, 8, 5, 4, 5, 1, 9, 1, 1, 9, 9, 9, 9, 6, 0, 3, 6, 8, 4, 6, 7, 4, 8, 4, 8, 6, 2, 3, 1, 1, 5, 0, 3, 1, 0, 9, 9, 9, 5, 5, 6, 8, 9, 8, 3, 5, 4, 8, 8, 5, 6, 7, 1, 7, 1, 4, 3, 7, 5, 1, 5, 0, 7, 4, 2, 9, 0, 6, 5, 3, 6, 7, 4, 6, 9, 0, 5, 1, 3, 7, 5, 9, 5, 9, 6, 5, 1, 5, 1, 7, 4, 2, 1, 3, 1, 6, 8, 7, 3, 6, 7, 0, 3, 4, 8, 3, 9, 9, 4, 8, 0, 1, 2, 7, 5, 8, 1, 0, 7, 6, 2, 0, 9, 6, 1, 4, 5, 7, 0, 4, 5, 7, 9, 0, 1, 4, 1, 9, 5, 1, 8, 0, 2, 5, 2, 5, 6, 9, 4, 2, 6, 4, 2, 0, 8, 1, 3, 2, 0, 1, 1, 1, 3, 8, 2, 3, 7, 0, 8, 7, 5, 2, 5, 8, 3, 2, 0, 8, 8, 6, 7, 4, 3, 5, 4, 9, 1]"
267,0.2416273999842815,0.3049790999793913,nan,0.3866248000122141,0.09618079999927431,6.252535427582224e-10,0.21404180000536144,0.08086410001851618,2.2737367544323206e-13,6.127872313510631e-16,1201.8996540288047,1201.8996540288044,"[9, 5, 9, 6, 9, 5, 2, 5, 9, 9, 6, 2, 5, 6, 6, 7, 8, 3, 0, 2, 8, 7, 9, 5, 8, 7, 2, 9, 2, 7, 8, 7, 9, 6, 7, 6, 3, 4, 5, 0, 1, 8, 0, 3, 4, 6, 3, 3, 8, 0, 7, 9, 7, 4, 7, 3, 0, 3, 9, 5, 9, 8, 5, 9, 1, 9, 1, 7, 6, 6, 3, 0, 5, 4, 1, 3, 2, 4, 8, 5, 3, 4, 4, 4, 6, 8, 4, 3, 0, 0, 3, 2, 7, 1, 4, 3, 2, 0, 0, 0, 4, 8, 1, 9, 8, 0, 8, 2, 8, 0, 3, 3, 7, 5, 2, 1, 5, 7, 7, 3, 7, 7, 3, 1, 4, 7, 1, 6, 6, 6, 1, 1, 0, 1, 3, 5, 2, 6, 7, 5, 6, 8, 2, 0, 8, 5, 1, 9, 7, 7, 3, 4, 3, 2, 4, 9, 8, 9, 8, 9, 8, 2, 4, 6, 6, 4, 9, 2, 2, 2, 0, 7, 9, 4, 4, 3, 7, 7, 2, 7, 0, 7, 1, 8, 8, 3, 0, 5, 3, 6, 8, 1, 2, 0, 1, 4, 6, 8, 5, 0, 5, 9, 9, 6, 7, 0, 3, 9, 7, 0, 6, 6, 8, 9, 1, 6, 4, 6, 1, 0, 5, 7, 2, 5, 6, 6, 0, 9, 4, 6, 1, 4, 2, 2, 3, 1, 2, 6, 3, 5, 0, 9, 1, 2, 7, 7, 5, 4, 3, 5, 7, 4, 5, 8, 1, 4, 4, 7, 4, 5, 6, 6, 7, 2, 9, 2, 2]"
